topology;economy;slot;archetype;label;archetype_name;d_LL_target;d_SL_target;d_SS_target;proj_residual_km;d_LL;d_SS;S1_L1;S1_L2;S2_L1;S2_L2;S1_near;S1_far;S1_centrality;S2_near;S2_far;S2_centrality;d_SL_mean;rho_comp;Large_cluster1_x;Large_cluster1_y;Large_cluster1_lon;Large_cluster1_lat;Large_cluster2_x;Large_cluster2_y;Large_cluster2_lon;Large_cluster2_lat;Small_cluster1_x;Small_cluster1_y;Small_cluster1_lon;Small_cluster1_lat;Small_cluster2_x;Small_cluster2_y;Small_cluster2_lon;Small_cluster2_lat
0047;6;C_near;C;C1;both small midway between the hubs;409.0067927725613;295.2793315052986;452.8618710115552;0.0213767306318573;409.0067927725613;452.8618710115552;295.2793315052986;315.34768844442476;295.2793315052986;315.34768844442476;295.2793315052986;315.34768844442476;0.9363611731605799;295.2793315052986;315.34768844442476;0.9363611731605799;295.2793315052986;0.7668363862497922;0.0;0.0;4.4777;51.9244;409.0067927725613;0.0;10.440340402726141;51.87557221443358;189.52286157662988;226.4309355057776;7.277646797171883;53.97557392223822;189.52286157662988;-226.4309355057776;7.209538558259471;49.90291293020558
0048;6;C_far;C;C2;both small midway between the hubs;895.7945878617465;437.69195564091206;200.84052542224526;0.017661306460581727;895.7945878617465;200.84052542224526;480.3912202028651;437.6919556409121;480.3912202028651;437.6919556409121;437.6919556409121;480.3912202028651;0.9111156433210386;437.6919556409121;480.3912202028651;0.9111156433210386;437.6919556409121;0.2294313647233413;0.0;0.0;4.4777;51.9244;895.7945878617465;0.0;17.441714868373413;51.34672689535461;469.77813410697047;100.42026271112263;11.432394311908705;52.70006118024009;469.77813410697047;-100.42026271112263;11.209170875402506;50.89910361025002
0049;7;A_near;A;A;both small near Large_cluster1 (the larger hub);670.9476685151458;129.63079921901226;225.51413848996162;0.007857819012372147;670.9476685151458;225.51413848996162;129.63079921901226;617.3788727945716;129.63079921901226;617.3788727945716;129.63079921901226;617.3788727945716;0.20996960688375543;129.63079921901226;617.3788727945716;0.20996960688375543;129.63079921901226;0.8698324003578567;0.0;0.0;4.4777;51.9244;670.9476685151458;0.0;14.212429830137573;51.56146475750373;63.95300963553218;112.75706924498081;5.420195309667959;52.93867639497225;63.95300963553218;-112.75706924498081;5.4003354459608035;50.91054805316808
0050;7;A_far;A;A;both small near Large_cluster1 (the larger hub);470.2034422196448;376.4400936663151;565.1730476878583;0.05397013137007889;470.2034422196448;565.1730476878583;376.4400936663151;772.4494810046214;376.4400936663151;772.4494810046214;376.4400936663151;772.4494810046214;0.48733296212035765;376.4400936663151;772.4494810046214;0.48733296212035765;376.4400936663151;0.750681260042455;0.0;0.0;4.4777;51.9244;470.2034422196448;0.0;11.318963766126016;51.75127098205235;-248.7006245695988;282.58652384392917;0.6092412848988302;54.39213699491706;-248.7006245695988;-282.58652384392917;1.07045100876629;49.31755307858097
0051;7;B_near;B;B;both small near Large_cluster2 (the smaller hub);670.9476685151458;129.63079921901226;225.51413848996162;0.00785781798973062;670.9476685151458;225.51413848996162;617.3788727945716;129.6307992190123;617.3788727945716;129.6307992190123;129.6307992190123;617.3788727945716;0.2099696068837555;129.6307992190123;617.3788727945716;0.2099696068837555;129.6307992190123;0.8698324003578565;0.0;0.0;4.4777;51.9244;670.9476685151458;0.0;14.22533439949941;51.627182435942366;606.9946588796136;112.75706924498081;13.476751324365475;52.698676133949164;606.9946588796136;-112.75706924498081;13.138868201773649;50.68134924743641
0052;7;B_far;B;B;both small near Large_cluster2 (the smaller hub);470.2034422196448;376.4400936663151;565.1730476878583;0.05397013597058731;470.2034422196448;565.1730476878583;772.4494810046214;376.44009366631514;772.4494810046214;376.44009366631514;376.44009366631514;772.4494810046214;0.48733296212035776;376.44009366631514;772.4494810046214;0.48733296212035776;376.44009366631514;0.7506812600424548;0.0;0.0;4.4777;51.9244;470.2034422196448;0.0;11.245390836287;51.39941758115177;718.9040667892436;282.58652384392917;15.672393032150149;53.44432734835292;718.9040667892436;-282.58652384392917;13.918873631261985;48.4827894258569
0053;7;D_near;D;D;one small cluster per hub;500.95980651676655;203.96779589354992;364.82645366340876;0.015182230087077642;500.95980651676655;364.82645366340876;203.96779589354992;473.67314827958336;473.67314827958336;203.96779589354992;203.96779589354992;473.67314827958336;0.4306087364976806;203.96779589354992;473.67314827958336;0.4306087364976806;203.96779589354992;0.8943236653246242;0.0;0.0;4.4777;51.9244;500.95980651676655;0.0;11.774597191741226;51.81208672398354;68.0666764266789;192.2752956619717;5.435220847245823;53.66494252177043;432.89313009008765;192.2752956619717;10.966367400144973;53.579780801561526
0054;7;D_far;D;D;one small cluster per hub;643.5437045991421;396.6093469411135;579.1556899435818;0.08202114966297813;643.5437045991421;579.1556899435818;396.6093469411135;728.0185247141869;728.0185247141869;396.6093469411135;396.6093469411135;728.0185247141869;0.5447791965140152;396.6093469411135;728.0185247141869;0.5447791965140152;396.6093469411135;0.7301336874816163;0.0;0.0;4.4777;51.9244;643.5437045991421;0.0;13.856393530155653;51.826893772823475;32.19400732778013;395.3005438564882;4.679760273951755;55.48878932878784;611.349697271362;395.3005438564882;13.865654079884678;55.39328072508897
0055;7;C_near;C;C2;both small midway between the hubs;581.9695681333542;393.0591356009245;574.0298175252974;0.04954078179594035;581.9695681333542;574.0298175252974;424.9832424421877;393.0591356009245;424.9832424421877;393.0591356009245;393.0591356009245;424.9832424421877;0.9248814926023677;393.0591356009245;424.9832424421877;0.9248814926023677;393.0591356009245;0.7302079579548478;0.0;0.0;4.4777;51.9244;581.9695681333542;0.0;12.945098519504466;51.7255894090922;313.42175818638333;287.0149087626487;9.236619455728153;54.471828267605204;313.42175818638333;-287.0149087626487;8.879264384672295;49.31370568294097
0056;7;C_far;C;C1;both small midway between the hubs;462.8218271769583;480.62840178608894;858.1855433993042;0.07286128976909367;462.8218271769583;858.1855433993042;480.62840178608894;494.75525114835364;480.62840178608894;494.75525114835364;480.62840178608894;494.75525114835364;0.9714467924706701;480.62840178608894;494.75525114835364;0.9714467924706701;480.62840178608894;0.8927744804615737;0.0;0.0;4.4777;51.9244;462.8218271769583;0.0;11.203792478904438;51.7030103769745;216.52494978306865;429.0927716996521;7.976441689647189;55.72252806661423;216.52494978306865;-429.0927716996521;7.342302679049934;48.013875087084166
0057;8;A_near;A;A;both small near Large_cluster1 (the larger hub);722.6172035560012;317.659954726696;299.58325158804655;0.027858031467417277;722.6172035560012;299.58325158804655;317.659954726696;467.15779710302274;317.659954726696;467.15779710302274;317.659954726696;467.15779710302274;0.6799842723306664;317.659954726696;467.15779710302274;0.6799842723306664;317.659954726696;0.4715470853822257;0.0;0.0;4.4777;51.9244;722.6172035560012;0.0;14.973793153833352;51.598770573282934;280.12553557101836;149.79162579402328;8.639205518425749;53.25567154704974;280.12553557101836;-149.79162579402328;8.490369184324727;50.56290860977481
0058;8;A_far;A;A;both small near Large_cluster1 (the larger hub);1337.7669137902558;464.24429900944233;409.3259667046368;0.10139892404276907;1337.7669137902558;409.3259667046368;464.24429900944233;943.5348191394341;464.24429900944233;943.5348191394341;464.24429900944233;943.5348191394341;0.4920266741537569;464.24429900944233;943.5348191394341;0.4920266741537569;464.24429900944233;0.4408519044585095;0.0;0.0;4.4777;51.9244;1337.7669137902558;0.0;23.603210860547534;50.49256287640065;416.6963311670708;204.6629833523184;10.765240320093623;53.65180473488854;416.6963311670708;-204.6629833523184;10.344261838159143;49.97951502328745
0059;8;B_near;B;B;both small near Large_cluster2 (the smaller hub);722.6172035560012;317.659954726696;299.58325158804655;0.027858031463779298;722.6172035560012;299.58325158804655;467.15779710302274;317.659954726696;467.15779710302274;317.659954726696;317.659954726696;467.15779710302274;0.6799842723306664;317.659954726696;467.15779710302274;0.6799842723306664;317.659954726696;0.4715470853822257;0.0;0.0;4.4777;51.9244;722.6172035560012;0.0;14.970704436041213;51.58326595946764;442.4916679849828;149.79162579402328;11.078564970723324;53.1702365261278;442.4916679849828;-149.79162579402328;10.778232256262728;50.48230498620773
0060;8;B_far;B;B;both small near Large_cluster2 (the smaller hub);1337.7669137902558;464.24429900944233;409.3259667046368;0.10139896003670401;1337.7669137902558;409.3259667046368;943.5348191394341;464.2442990094424;943.5348191394341;464.2442990094424;464.2442990094424;943.5348191394341;0.49202667415375695;464.2442990094424;943.5348191394341;0.49202667415375695;464.2442990094424;0.44085190445850947;0.0;0.0;4.4777;51.9244;1337.7669137902558;0.0;23.731609655890047;50.832563964558965;921.0705826231849;204.6629833523184;18.28619038391888;53.33141528390702;921.0705826231849;-204.6629833523184;17.45017217954149;49.68681808784133
0061;8;D_near;D;D;one small cluster per hub;569.2740689963102;131.06435723602772;520.1288517564535;0.009144810135580883;569.2740689963102;520.1288517564535;131.06435723602772;559.7086148876646;559.7086148876646;131.06435723602772;131.06435723602772;559.7086148876646;0.23416533844549237;131.06435723602772;559.7086148876646;0.23416533844549237;131.06435723602772;1.984249809503043;0.0;0.0;4.4777;51.9244;569.2740689963102;0.0;12.763564779422742;51.75542736787959;24.57260861992836;128.74025261473162;4.798494795775025;53.086788128032495;544.7014603763819;128.74025261473162;12.571605836084094;52.928250715555414
0062;8;D_far;D;D;one small cluster per hub;634.6220122650266;359.28298383951187;713.7959205545485;0.0775863670326089;634.6220122650266;713.7959205545485;359.28298383951187;762.9383106945918;762.9383106945918;359.28298383951187;359.28298383951187;762.9383106945918;0.47092009773688603;359.28298383951187;762.9383106945918;0.47092009773688603;359.28298383951187;0.9933617129963968;0.0;0.0;4.4777;51.9244;634.6220122650266;0.0;13.699367309278658;51.65452008840989;-39.586954144760966;357.0954151738209;3.7568025247097614;55.12668049615531;674.2089664097875;357.0954151738209;14.934755775679054;54.79965648438007
0063;8;C_near;C;C2;both small midway between the hubs;464.2757478170097;290.112554654479;365.49112517386675;0.019641779109917934;464.2757478170097;365.49112517386675;300.824738890163;290.112554654479;300.824738890163;290.112554654479;290.112554654479;300.824738890163;0.9643906140325939;290.112554654479;300.824738890163;0.9643906140325939;290.112554654479;0.6299126309944821;0.0;0.0;4.4777;51.9244;464.2757478170097;0.0;11.24377313523869;51.84611853165409;238.95519011546907;182.74556258693337;8.018859095119854;53.57578070802777;238.95519011546907;-182.74556258693337;7.911326634135989;50.28936858143569
0064;8;C_far;C;C1;both small midway between the hubs;697.7572488598526;435.83526872098446;539.9164103902876;0.06531526584819858;697.7572488598526;539.9164103902876;435.83526872098446;446.4586144283677;435.83526872098446;446.4586144283677;435.83526872098446;446.4586144283677;0.9762053069107312;435.83526872098446;446.4586144283677;0.9762053069107312;435.83526872098446;0.6194042212035099;0.0;0.0;4.4777;51.9244;697.7572488598526;0.0;14.613145980768477;51.605972602984416;342.1621675593451;269.9582051951438;9.671691200716559;54.302125193971804;342.1621675593451;-269.9582051951438;9.280579370549852;49.45207116357761
0065;9;A_near;A;A;both small near Large_cluster1 (the larger hub);444.33436365798116;339.5645793527365;304.98008327558637;0.019585429077778826;444.33436365798116;304.98008327558637;339.5645793527365;763.124001732226;339.5645793527365;763.124001732226;339.5645793527365;763.124001732226;0.44496645182428285;339.5645793527365;763.124001732226;0.44496645182428285;339.5645793527365;0.44907523019174495;0.0;0.0;4.4777;51.9244;444.33436365798116;0.0;10.936763786289026;51.72118372530051;-303.3988970848526;152.49004163779318;-0.06772981453866928;53.22845819971613;-303.3988970848526;-152.49004163779318;0.17335117091243027;50.489772557017645
0066;9;A_far;A;A;both small near Large_cluster1 (the larger hub);728.781199734658;477.9493607580662;290.06982585415244;0.030550291536542318;728.781199734658;290.06982585415244;477.9493607580662;1193.0421774953652;477.9493607580662;1193.0421774953652;477.9493607580662;1193.0421774953652;0.4006139680337688;477.9493607580662;1193.0421774953652;0.4006139680337688;477.9493607580662;0.30345246763598377;0.0;0.0;4.4777;51.9244;728.781199734658;0.0;15.053656976767323;51.54923299308627;-455.4124125243838;145.03491292707622;-2.365559733984875;52.971636516552174;-455.4124125243838;-145.03491292707622;-1.9190590106069751;50.37772457989047
0067;9;B_near;B;B;both small near Large_cluster2 (the smaller hub);444.33436365798116;339.5645793527365;304.98008327558637;0.019585429478581773;444.33436365798116;304.98008327558637;763.124001732226;339.5645793527365;763.124001732226;339.5645793527365;339.5645793527365;763.124001732226;0.44496645182428285;339.5645793527365;763.124001732226;0.44496645182428285;339.5645793527365;0.44907523019174495;0.0;0.0;4.4777;51.9244;444.33436365798116;0.0;10.904556510273812;51.55024398015453;747.7332607428337;152.49004163779318;15.650080549236787;52.440453666989946;747.7332607428337;-152.49004163779318;14.7970522156047;49.75050147603073
0068;9;B_far;B;B;both small near Large_cluster2 (the smaller hub);728.781199734658;477.9493607580662;290.06982585415244;0.030550292170346438;728.781199734658;290.06982585415244;1193.0421774953652;477.94936075806623;1193.0421774953652;477.94936075806623;477.94936075806623;1193.0421774953652;0.40061396803376886;477.94936075806623;1193.0421774953652;0.40061396803376886;477.94936075806623;0.30345246763598377;0.0;0.0;4.4777;51.9244;728.781199734658;0.0;14.957378632937605;51.17185015285152;1184.1936122590419;145.03491292707622;21.820258293483125;51.49632242035663;1184.1936122590419;-145.03491292707622;20.725519579540936;48.98332385755255
0069;9;D_near;D;D;one small cluster per hub;1149.6961034834385;324.26616959273815;577.0288499072194;0.021367655299400212;1149.6961034834385;577.0288499072194;324.26616959273815;876.673467762203;876.673467762203;324.26616959273815;324.26616959273815;876.673467762203;0.36988249504169446;324.26616959273815;876.673467762203;0.36988249504169446;324.26616959273815;0.8897456842814321;0.0;0.0;4.4777;51.9244;1149.6961034834385;0.0;21.004334731417924;50.88444782869777;286.33362678810954;152.1893653075471;8.751374827656567;53.25350043639619;863.362476695329;152.1893653075471;17.328731584785327;52.71215372396696
0070;9;D_far;D;D;one small cluster per hub;1074.3008932098746;481.176583096385;333.4185488522053;0.05131174668787253;1074.3008932098746;333.4185488522053;481.176583096385;767.9340785282137;767.9340785282137;481.176583096385;481.176583096385;767.9340785282137;0.6265857923880463;481.176583096385;767.9340785282137;0.6265857923880463;481.176583096385;0.3464617362576618;0.0;0.0;4.4777;51.9244;1074.3008932098746;0.0;20.028565465784023;51.28354175241034;370.4411721788347;307.0899576265614;10.039195994156534;54.69977191662322;703.85972103104;307.0899576265614;15.201823825778643;54.48635833949339
0071;9;C_near;C;C2;both small midway between the hubs;665.2702207677066;417.7393440157175;546.9524933956563;0.060824685567808956;665.2702207677066;546.9524933956563;443.7711005063939;417.7393440157175;443.7711005063939;417.7393440157175;417.7393440157175;443.7711005063939;0.9413396761056068;417.7393440157175;443.7711005063939;0.9413396761056068;417.7393440157175;0.6546576247018251;0.0;0.0;4.4777;51.9244;665.2702207677066;0.0;14.145984053817818;51.64162993593875;349.4903891907825;273.4762466978282;9.786406459540597;54.331071562913934;349.4903891907825;-273.4762466978282;9.380575710024116;49.418120682025716
0072;9;C_far;C;C1;both small midway between the hubs;954.3300673365593;496.4260686188936;381.7896520718932;0.06155876619743594;954.3300673365593;381.7896520718932;496.42606861889357;531.5363724099163;496.42606861889357;531.5363724099163;496.42606861889357;531.5363724099163;0.9339456232659352;496.42606861889357;531.5363724099163;0.9339456232659352;496.42606861889357;0.38453827891640524;0.0;0.0;4.4777;51.9244;954.3300673365593;0.0;18.269643701665903;51.24840596829737;458.25539494600184;190.8948260359466;11.368804570886908;53.513679803717;458.25539494600184;-190.8948260359466;10.949194768683826;50.08974259010106
